      0.94360000       0.01410000
      0.94166052       0.01435839
      0.93972158       0.01462192
      0.93778449       0.01489752
      0.93585110       0.01519781
      0.93392342       0.01553394
      0.93199962       0.01589124
      0.93007410       0.01623856
      0.92814142       0.01654366
      0.92620069       0.01679440
      0.92425501       0.01700084
      0.92230648       0.01717902
      0.92035669       0.01734265
      0.91840672       0.01750262
      0.91645622       0.01765812
      0.91450500       0.01780561
      0.91255307       0.01794147
      0.91060019       0.01806229
      0.90864623       0.01816484
      0.90669137       0.01825027
      0.90473592       0.01831852
      0.90278000       0.01836995
      0.90082371       0.01840660
      0.89886707       0.01842849
      0.89691043       0.01843591
      0.89495379       0.01842990
      0.89299732       0.01840931
      0.89104092       0.01837391
      0.88908488       0.01832388
      0.88708597       0.01825604
      0.88484758       0.01816088
      0.88235611       0.01803075
      0.87960112       0.01785554
      0.87657732       0.01762764
      0.87328482       0.01733741
      0.86973161       0.01697355
      0.86593330       0.01652969
      0.86191368       0.01600261
      0.85770547       0.01538906
      0.85334790       0.01469613
      0.84888792       0.01392619
      0.84437770       0.01308323
      0.83987409       0.01216298
      0.83543217       0.01117567
      0.83110541       0.01012761
      0.82693809       0.00904531
      0.82296681       0.00795617
      0.81922048       0.00688423
      0.81572002       0.00585000
      0.81250131       0.00484315
      0.80928308       0.00383452
      0.80606621       0.00282182
      0.80285102       0.00180374
      0.79963827       0.00077776
      0.79642862      -0.00025744
      0.79322261      -0.00130414
      0.79002011      -0.00236136
      0.78682059      -0.00342793
      0.78362322      -0.00450031
      0.78042722      -0.00557722
      0.77723157      -0.00665554
      0.77403587      -0.00773304
      0.77083910      -0.00880757
      0.76764089      -0.00987792
      0.76444101      -0.01094331
      0.76123983      -0.01200417
      0.75803667      -0.01305978
      0.75483179      -0.01410995
      0.75162518      -0.01515491
      0.74841660      -0.01619354
      0.74520600      -0.01722600
      0.74199319      -0.01825164
      0.73877758      -0.01926844
      0.73543751      -0.02031385
      0.73200178      -0.02137739
      0.72846788      -0.02245478
      0.72483450      -0.02354683
      0.72109818      -0.02464917
      0.71725869      -0.02576335
      0.71331412      -0.02688726
      0.70926350      -0.02802339
      0.70510548      -0.02916905
      0.70083892      -0.03032708
      0.69646341      -0.03149731
      0.69197708      -0.03267688
      0.68737900      -0.03386484
      0.68266761      -0.03505807
      0.67784142      -0.03625310
      0.67289871      -0.03744526
      0.66783899      -0.03863161
      0.66266191      -0.03981315
      0.65736800      -0.04099136
      0.65195858      -0.04216811
      0.64643371      -0.04334614
      0.64079452      -0.04452789
      0.63504219      -0.04571425
      0.62917727      -0.04690525
      0.62320018      -0.04810109
      0.61711311      -0.04930124
      0.61091661      -0.05050595
      0.60461181      -0.05171308
      0.59819990      -0.05292000
      0.59168249      -0.05412346
      0.58506072      -0.05532003
      0.57833618      -0.05650895
      0.57151240      -0.05768901
      0.56459099      -0.05885881
      0.55757529      -0.06001901
      0.55046862      -0.06116652
      0.54327279      -0.06229939
      0.53599107      -0.06341353
      0.52862668      -0.06450573
      0.52118307      -0.06557140
      0.51366389      -0.06660576
      0.50607222      -0.06760210
      0.49841219      -0.06855674
      0.49068770      -0.06946199
      0.48290369      -0.07031794
      0.47506520      -0.07112101
      0.46717641      -0.07186760
      0.45924339      -0.07255876
      0.45127141      -0.07319421
      0.44326621      -0.07377343
      0.43523321      -0.07429920
      0.42717800      -0.07477310
      0.41910619      -0.07519600
      0.41102400      -0.07557099
      0.40293711      -0.07590064
      0.39485061      -0.07618655
      0.38677061      -0.07642949
      0.37870261      -0.07663173
      0.37065190      -0.07679495
      0.36262381      -0.07692019
      0.35462409      -0.07700826
      0.34665760      -0.07706001
      0.33873010      -0.07707788
      0.33084610      -0.07706375
      0.32301089      -0.07701950
      0.31522891      -0.07694472
      0.30750459      -0.07683770
      0.29984331      -0.07669683
      0.29224879      -0.07652091
      0.28472549      -0.07631207
      0.27727720      -0.07607459
      0.26990810      -0.07581343
      0.26262110      -0.07553084
      0.25542009      -0.07522452
      0.24830900      -0.07489190
      0.24129000      -0.07453156
      0.23436700      -0.07414355
      0.22754221      -0.07372973
      0.22081770      -0.07329410
      0.21419550      -0.07283891
      0.20767809      -0.07236446
      0.20126760      -0.07187238
      0.19496550      -0.07136254
      0.18877330      -0.07083543
      0.18269180      -0.07029189
      0.17672279      -0.06973053
      0.17086691      -0.06915340
      0.16512570      -0.06855949
      0.15949850      -0.06795107
      0.15398671      -0.06732878
      0.14859021      -0.06669470
      0.14330851      -0.06604905
      0.13814190      -0.06539463
      0.13308990      -0.06473164
      0.12815221      -0.06406277
      0.12332810      -0.06338777
      0.11861760      -0.06270285
      0.11402140      -0.06200504
      0.10953740      -0.06129832
      0.10516330      -0.06058881
      0.10089980      -0.05987375
      0.09674601      -0.05914609
      0.09270126      -0.05840643
      0.08876420      -0.05765934
      0.08493233      -0.05690736
      0.08120545      -0.05614845
      0.07758176      -0.05538168
      0.07406017      -0.05460641
      0.07064004      -0.05382314
      0.06731842      -0.05303304
      0.06409442      -0.05223759
      0.06096635      -0.05143565
      0.05793378      -0.05062437
      0.05499632      -0.04980102
      0.05215305      -0.04896265
      0.04940349      -0.04810783
      0.04674449      -0.04724133
      0.04417243      -0.04637096
      0.04168525      -0.04549933
      0.03928252      -0.04462218
      0.03696399      -0.04373536
      0.03472968      -0.04283659
      0.03257938      -0.04192454
      0.03051258      -0.04099718
      0.02852980      -0.04005240
      0.02663079      -0.03909022
      0.02480788      -0.03812316
      0.02305000      -0.03717000
      0.02162060      -0.03632446
      0.02021176      -0.03544506
      0.01882377      -0.03453312
      0.01745739      -0.03358911
      0.01611630      -0.03260951
      0.01480425      -0.03159133
      0.01352699      -0.03052985
      0.01228766      -0.02942431
      0.01109139      -0.02827232
      0.00994160      -0.02707393
      0.00883972      -0.02583135
      0.00778743      -0.02454650
      0.00678875      -0.02321955
      0.00584894      -0.02185028
      0.00497341      -0.02043904
      0.00416425      -0.01898872
      0.00342215      -0.01750299
      0.00274987      -0.01598437
      0.00215336      -0.01443443
      0.00163753      -0.01285580
      0.00119911      -0.01125394
      0.00083043      -0.00963462
      0.00052565      -0.00800205
      0.00028601      -0.00635867
      0.00011468      -0.00470676
      0.00000889      -0.00304936
     -0.00003673      -0.00138922
     -0.00002819       0.00027152
      0.00003111       0.00193123
      0.00013768       0.00358858
      0.00028925       0.00524241
      0.00048356       0.00689177
      0.00071852       0.00853584
      0.00099195       0.01017394
      0.00130229       0.01180546
      0.00164916       0.01342960
      0.00203187       0.01504567
      0.00245052       0.01665280
      0.00290778       0.01824938
      0.00340718       0.01983329
      0.00395195       0.02140216
      0.00454292       0.02295423
      0.00517822       0.02448867
      0.00585595       0.02600486
      0.00657469       0.02750205
      0.00733415       0.02897899
      0.00813427       0.03043432
      0.00897495       0.03186659
      0.00985641       0.03327414
      0.01077894       0.03465511
      0.01174279       0.03600757
      0.01274771       0.03732979
      0.01379295       0.03862038
      0.01487768       0.03987797
      0.01600148       0.04110076
      0.01716509       0.04228573
      0.01836932       0.04342939
      0.01961461       0.04452822
      0.02090002       0.04557982
      0.02222397       0.04658247
      0.02358660       0.04753188
      0.02497954       0.04843625
      0.02640496       0.04928850
      0.02785283       0.05010201
      0.02949222       0.05095982
      0.03121016       0.05180611
      0.03300785       0.05264234
      0.03488521       0.05347105
      0.03684190       0.05429588
      0.03888024       0.05511453
      0.04100333       0.05592498
      0.04321183       0.05672904
      0.04550819       0.05752650
      0.04789373       0.05831765
      0.05037048       0.05910061
      0.05294137       0.05987375
      0.05560917       0.06063557
      0.05837572       0.06138449
      0.06124258       0.06211985
      0.06421284       0.06284243
      0.06728668       0.06355367
      0.07046704       0.06425569
      0.07375491       0.06495125
      0.07715216       0.06564389
      0.08066050       0.06633350
      0.08428258       0.06702025
      0.08802006       0.06770436
      0.09187579       0.06838499
      0.09585192       0.06906515
      0.09995086       0.06974085
      0.10417390       0.07041512
      0.10852420       0.07108446
      0.11300320       0.07175122
      0.11761280       0.07241475
      0.12235590       0.07307371
      0.12723289       0.07373051
      0.13224711       0.07438104
      0.13739911       0.07502723
      0.14269070       0.07566836
      0.14812320       0.07630196
      0.15369800       0.07692952
      0.15941720       0.07754850
      0.16528060       0.07816009
      0.17128921       0.07876369
      0.17744410       0.07935508
      0.18374500       0.07993625
      0.19019289       0.08050697
      0.19678800       0.08106297
      0.20352989       0.08160798
      0.21041781       0.08213814
      0.21745180       0.08265275
      0.22462980       0.08315316
      0.23195210       0.08363403
      0.23941630       0.08409997
      0.24702100       0.08454438
      0.25476399       0.08497217
      0.26264349       0.08537734
      0.27065760       0.08576290
      0.27880251       0.08612415
      0.28707531       0.08646384
      0.29547250       0.08677664
      0.30399099       0.08706644
