      1.05193305      -0.01851153
      1.05501997      -0.01949283
      1.05823100      -0.02053548
      1.06156600      -0.02164151
      1.06501806      -0.02281248
      1.06858504      -0.02404967
      1.07226002      -0.02535381
      1.07603800      -0.02672517
      1.07990801      -0.02816319
      1.08386397      -0.02966776
      1.08789504      -0.03123632
      1.09199202      -0.03286703
      1.09614205      -0.03455526
      1.10033596      -0.03629628
      1.10456204      -0.03808515
      1.10880601      -0.03991608
      1.11305594      -0.04178486
      1.11729896      -0.04368668
      1.12152004      -0.04561670
      1.12570798      -0.04756869
      1.12985003      -0.04953462
      1.13393605      -0.05150589
      1.13795602      -0.05347416
      1.14189899      -0.05543333
      1.14575303      -0.05738073
      1.14950895      -0.05931401
      1.15315700      -0.06123017
      1.15669000      -0.06312409
      1.16010404      -0.06498910
      1.16339505      -0.06681936
      1.16655898      -0.06860965
      1.16959405      -0.07035574
      1.17250001      -0.07205445
      1.17527497      -0.07370313
      1.17791903      -0.07530010
      1.18043005      -0.07684760
      1.18280900      -0.07834806
      1.18505502      -0.07980284
      1.18717206      -0.08120846
      1.18917406      -0.08255143
      1.19107103      -0.08382051
      1.19287205      -0.08500867
      1.19458103      -0.08611736
      1.19619703      -0.08715444
      1.19772196      -0.08812718
      1.19845297      -0.08871737
      1.19918399      -0.08936606
      1.19991500      -0.09008533
      1.20064602      -0.09088727
      1.20137703      -0.09178397
